# time of execution: 2022-11-10 16:45:44
#model:arbspin
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 0.8]
### sample paramters ###
# Sample: FGT
# S=2.0
# mu_at=2.0[mu_B]
# nx=1	ny=1	nz=1
# dx=3.9e-10	dy=3.9e-10	dz=1.63e-09	[m]
# atoms per unit cell:10
# asf=0.11
# gep=4.4e+17[W/m^3/K]
# factor cv_el=200.0[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*460[K]
# cvp_max=3993657.5330963344[J/m^3/K]
# R/g_ep = 1.362188731723016e-07[1/s]
# Tc=191[K]
# T_Deb=460[K]
### pulse paramters ###
# peak power:1.05e+22[W/m^3]
# sigma=1.5e-14[s]
# delay=2.5e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]
6.2500000000000036	0.6134319792501589	226.6457073382183	226.5850792097826	395966606.40045685	4703082.250730179	339802207.7797443	-51461316.369985566
6.259999999999998	0.6132820669730792	226.639824731422	226.579248783857	395966606.4023751	4702815.600709622	339782913.93673515	-51480876.86493281
6.27	0.6131322440134089	226.63394703394985	226.57342319801046	395966606.4042884	4702549.180133915	339763636.29493225	-51500420.92922538
6.280000000000001	0.6129825102733539	226.62807423946776	226.56760244603575	395966606.4062004	4702282.988698657	339744374.8333483	-51519948.58415563
6.289999999999996	0.6128328656552795	226.62220634165342	226.5617865217368	395966606.40810776	4702017.026100008	339725129.5310328	-51539459.8509779
6.299999999999997	0.6126833100617063	226.61634333419522	226.55597541892837	395966606.41001356	4701751.292034674	339705900.3670726	-51558954.750908494
6.309999999999999	0.6125338433953131	226.61048521079337	226.55016913143612	395966606.41191494	4701485.786199928	339686687.32059216	-51578433.30512576
6.32	0.612384465558936	226.60463196515903	226.54436765309694	395966606.41381454	4701220.508293585	339667490.370753	-51597895.53477014
6.329999999999998	0.6122351764555661	226.59878359101427	226.5385709777583	395966606.41571	4700955.458014006	339648309.4967542	-51617341.46094436
6.34	0.6120859759883507	226.59294008209298	226.53277909927854	395966606.4176035	4700690.635060117	339629144.677832	-51636771.10471346
6.350000000000001	0.611936864060595	226.58710143213955	226.52699201152726	395966606.41949296	4700426.039131382	339609995.89325935	-51656184.487104945
6.360000000000003	0.6117878405757574	226.58126763491012	226.5212097083845	395966606.4213804	4700161.669927827	339590863.1223463	-51675581.62910863
6.369999999999997	0.6116389054374527	226.57543868417164	226.51543218374135	395966606.4232639	4699897.527150009	339571746.34443986	-51694962.55167707
6.379999999999999	0.6114900585494506	226.56961457370207	226.5096594314997	395966606.4251453	4699633.610499032	339552645.5389235	-51714327.275725424
6.390000000000001	0.6113412998156732	226.56379529729034	226.50389144557184	395966606.4270229	4699369.919676554	339533560.68521774	-51733675.82213164
6.399999999999995	0.611192629140199	226.55798084873683	226.49812821988132	395966606.42889833	4699106.454384772	339514491.76277924	-51753008.21173646
6.409999999999997	0.6110440464272605	226.5521712218526	226.4923697483621	395966606.4307699	4698843.214326418	339495438.7511023	-51772324.46534356
6.419999999999998	0.6108955515812422	226.5463664104596	226.48661602495903	395966606.4326395	4698580.199204771	339476401.6297171	-51791624.60371951
