# time of execution: 2022-11-14 13:34:36
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:['0.8']
### sample paramters ###
# Sample: ['FGT']
# S=[2.0]
# mu_at=[2.0][mu_B]
# nz=1
# dx=[3.9e-10]	dy=[3.9e-10]	dz=[1.63e-09]	[m]
# atoms per unit cell:[10]
# asf=[0.02]
# Jint=[[0.0, 0.0]][J]
# Hex=0.0[J]
# gep=['4.4e+17'][W/m^3/K]
# factor cv_el=['200.0'][J/m^3/K^2]
# cv_ph_max=['479174.29080717574'][J/m^3/K]
# Tc=[191][K]
# T_Deb=[460][K]
# kappa=[0][W/m/K]
# D=[0][W/m^2]
### pulse paramters ###
# peak power:2.5e+21[W/m^3]
# sigma=1.5e-14[s]
# delay=2.5e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	T_p(acc) [K]	itinerant mag
9.46	[[0.9836342047118979]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.47	[[0.9836191496919127]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.48	[[0.9836040988658138]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.49	[[0.9835890522320675]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.5	[[0.9835740097891396]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.51	[[0.9835589715354991]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.52	[[0.9835439374696126]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.53	[[0.9835289075899485]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.54	[[0.9835138818949762]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.55	[[0.9834988603831666]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.56	[[0.9834838430529893]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.57	[[0.9834688299029168]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.58	[[0.9834538209314224]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.59	[[0.9834388161369781]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.6	[[0.9834238155180574]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.61	[[0.9834088190731348]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.62	[[0.9833938268006858]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.63	[[0.9833788386991866]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.64	[[0.9833638547671135]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.65	[[0.9833488750029434]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.66	[[0.9833338994051555]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.67	[[0.983318927972229]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.68	[[0.9833039607026424]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.69	[[0.9832889975948762]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.7	[[0.9832740386474113]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.71	[[0.9832590838587313]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.72	[[0.9832441332273177]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.73	[[0.9832291867516527]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.74	[[0.983214244430222]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.75	[[0.9831993062615093]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.76	[[0.9831843722440008]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.77	[[0.9831694423761816]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.78	[[0.9831545166565389]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.79	[[0.9831395950835597]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.8	[[0.9831246776557341]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.81	[[0.9831097643715503]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.82	[[0.9830948552294977]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.83	[[0.9830799502280679]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.84	[[0.9830650493657502]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.85	[[0.9830501526410385]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.86	[[0.983035260052425]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.87	[[0.9830203715984027]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.88	[[0.9830054872774654]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.89	[[0.9829906070881085]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.9	[[0.9829757310288275]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.91	[[0.9829608590981191]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.92	[[0.9829459912944791]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.93	[[0.982931127616406]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.94	[[0.982916268062399]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.95	[[0.9829014126309562]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.96	[[0.9828865613205771]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.97	[[0.9828717141297625]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.98	[[0.9828568710570138]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.99	[[0.9828420321008341]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.0	[[0.982827197259726]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.01	[[0.9828123665321912]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.02	[[0.9827975399167352]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.03	[[0.982782717411863]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.04	[[0.9827678990160794]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.05	[[0.9827530847278907]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.06	[[0.9827382745458042]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.07	[[0.9827234684683281]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.08	[[0.9827086664939704]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.09	[[0.9826938686212408]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.1	[[0.9826790748486482]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.11	[[0.9826642851747036]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.12	[[0.9826494995979177]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.13	[[0.9826347181168035]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.14	[[0.9826199407298729]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.15	[[0.9826051674356405]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.16	[[0.9825903982326195]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.17	[[0.9825756331193239]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.18	[[0.9825608720942706]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.19	[[0.9825461151559746]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.2	[[0.982531362302954]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.21	[[0.9825166135337263]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.22	[[0.9825018688468092]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.23	[[0.9824871282407224]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.24	[[0.9824723917139848]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.25	[[0.9824576592651181]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.26	[[0.9824429308926431]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.27	[[0.982428206595082]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.28	[[0.9824134863709555]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.29	[[0.9823987702187884]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.3	[[0.982384058137105]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.31	[[0.9823693501244287]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.32	[[0.9823546461792868]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.33	[[0.9823399463002037]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.34	[[0.9823252504857061]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.35	[[0.9823105587343227]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.36	[[0.9822958710445814]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.37	[[0.9822811874150114]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.38	[[0.982266507844141]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.39	[[0.9822518323305011]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.4	[[0.982237160872623]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.41	[[0.9822224934690383]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.42	[[0.9822078301182796]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.43	[[0.9821931708188798]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.44	[[0.9821785155693722]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.45	[[0.9821638643682898]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.46	[[0.9821492172141705]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.47	[[0.9821345741055495]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.48	[[0.9821199350409631]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.49	[[0.982105300018948]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.5	[[0.9820906690380431]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.51	[[0.9820760420967872]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.52	[[0.982061419193718]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.53	[[0.9820468003273767]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.54	[[0.9820321854963047]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.55	[[0.9820175746990417]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.56	[[0.9820029679341318]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.57	[[0.9819883652001153]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.58	[[0.9819737664955379]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.59	[[0.9819591718189423]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.6	[[0.981944581168873]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.61	[[0.9819299945438776]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.62	[[0.9819154119425006]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.63	[[0.9819008333632901]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.64	[[0.9818862588047931]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.65	[[0.981871688265558]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.66	[[0.981857121744133]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.67	[[0.9818425592390695]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.68	[[0.9818280007489164]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.69	[[0.9818134462722258]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.7	[[0.9817988958075488]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.71	[[0.9817843493534374]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.72	[[0.9817698069084455]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.73	[[0.9817552684711265]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.74	[[0.9817407340400355]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.75	[[0.9817262036137268]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.76	[[0.9817116771907559]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.77	[[0.9816971547696798]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.78	[[0.9816826363490564]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.79	[[0.9816681219274436]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.8	[[0.9816536115033991]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.81	[[0.981639105075482]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.82	[[0.9816246026422536]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.83	[[0.9816101042022735]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.84	[[0.9815956097541025]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.85	[[0.981581119296304]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.86	[[0.9815666328274386]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.87	[[0.9815521503460712]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.88	[[0.9815376718507652]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.89	[[0.9815231973400858]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.9	[[0.9815087268125984]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.91	[[0.9814942602668678]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.92	[[0.981479797701462]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.93	[[0.9814653391149488]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.94	[[0.9814508845058952]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.95	[[0.9814364338728705]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.96	[[0.9814219872144433]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.97	[[0.9814075445291844]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.98	[[0.9813931058156647]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.99	[[0.9813786710724565]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.0	[[0.98136424029813]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.01	[[0.9813498134912585]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.02	[[0.9813353906504158]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.03	[[0.981320971774176]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.04	[[0.9813065568611133]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.05	[[0.9812921459098045]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.06	[[0.9812777389188249]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.07	[[0.981263335886751]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.08	[[0.9812489368121607]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.09	[[0.981234541693632]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.1	[[0.9812201505297444]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.11	[[0.9812057633190759]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.12	[[0.9811913800602082]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.13	[[0.9811770007517217]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.14	[[0.9811626253921981]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.15	[[0.9811482539802192]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.16	[[0.9811338865143676]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.17	[[0.9811195229932279]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.18	[[0.9811051634153825]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.19	[[0.9810908077794174]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.2	[[0.981076456083918]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.21	[[0.9810621083274703]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.22	[[0.9810477645086616]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.23	[[0.9810334246260785]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.24	[[0.9810190886783093]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.25	[[0.9810047566639436]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.26	[[0.98099042858157]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.27	[[0.9809761044297796]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.28	[[0.9809617842071618]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.29	[[0.9809474679123098]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.3	[[0.9809331555438151]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.31	[[0.9809188471002699]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.32	[[0.9809045425802678]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.33	[[0.9808902419824035]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.34	[[0.9808759453052712]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.35	[[0.9808616525474657]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.36	[[0.9808473637075849]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.37	[[0.9808330787842247]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.38	[[0.9808187977759829]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.39	[[0.9808045206814552]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.4	[[0.9807902474992437]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.41	[[0.9807759782279458]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.42	[[0.9807617128661622]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.43	[[0.9807474514124935]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.44	[[0.9807331938655405]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.45	[[0.9807189402239064]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.46	[[0.9807046904861926]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.47	[[0.980690444651003]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.48	[[0.9806762027169417]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.49	[[0.9806619646826131]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.5	[[0.9806477305466229]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.51	[[0.9806335003075767]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.52	[[0.9806192739640802]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.53	[[0.9806050515147423]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.54	[[0.9805908329581694]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.55	[[0.9805766182929713]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.56	[[0.9805624075177561]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.57	[[0.9805482006311355]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.58	[[0.9805339976317179]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.59	[[0.9805197985181152]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.6	[[0.9805056032889401]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.61	[[0.9804914119428034]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.62	[[0.9804772244783189]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.63	[[0.9804630408941005]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.64	[[0.9804488611887621]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.65	[[0.9804346853609192]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.66	[[0.980420513409187]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.67	[[0.9804063453321827]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.68	[[0.9803921811285232]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.69	[[0.980378020796825]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.7	[[0.9803638643357077]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.71	[[0.9803497117437887]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.72	[[0.9803355630196892]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.73	[[0.9803214181620282]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.74	[[0.9803072771694273]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.75	[[0.9802931400405069]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.76	[[0.9802790067738915]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.77	[[0.9802648773682016]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.78	[[0.9802507518220621]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.79	[[0.9802366301340952]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.8	[[0.9802225123029277]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.81	[[0.9802083983271836]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.82	[[0.9801942882054896]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.83	[[0.9801801819364725]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.84	[[0.9801660795187589]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.85	[[0.9801519809509764]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.86	[[0.9801378862317549]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.87	[[0.9801237953597225]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.88	[[0.9801097083335099]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.89	[[0.9800956251517459]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.9	[[0.9800815458130637]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.91	[[0.9800674703160943]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.92	[[0.9800533986594685]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.93	[[0.9800393308418219]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.94	[[0.9800252668617863]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.95	[[0.9800112067179967]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.96	[[0.9799971504090879]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.97	[[0.9799830979336959]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.98	[[0.9799690492904573]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.99	[[0.9799550044780071]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.0	[[0.9799409634949835]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.01	[[0.9799269263400257]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.02	[[0.9799128930117726]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.03	[[0.9798988635088625]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.04	[[0.9798848378299352]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.05	[[0.9798708159736318]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.06	[[0.9798567979385937]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.07	[[0.9798427837234631]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.08	[[0.9798287733268818]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.09	[[0.979814766747492]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.1	[[0.9798007639839407]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.11	[[0.97978676503487]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.12	[[0.9797727698989255]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.13	[[0.979758778574753]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.14	[[0.9797447910609979]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.15	[[0.979730807356308]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.16	[[0.9797168274593313]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.17	[[0.9797028513687155]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.18	[[0.979688879083109]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.19	[[0.9796749106011622]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.2	[[0.9796609459215235]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.21	[[0.9796469850428456]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.22	[[0.9796330279637788]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.23	[[0.9796190746829752]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.24	[[0.9796051251990873]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.25	[[0.9795911795107697]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.26	[[0.9795772376166744]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.27	[[0.979563299515456]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.28	[[0.9795493652057701]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.29	[[0.9795354346862731]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.3	[[0.979521507955621]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.31	[[0.97950758501247]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.32	[[0.9794936658554788]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.33	[[0.9794797504833028]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
