Material: cobalt, lattice heat capacity calculated based on spin resolved DFT calculation from Jan Vorberger
Temperature [K], c_p [J/(m^3K)]
53.54	5.676554e+04 4.264803e+04 3.608950e+04 3.192709e+04 2.907612e+04 2.738328e+04 2.586526e+04 2.492684e+04 2.367251e+04 2.351307e+04 2.196299e+04 2.142264e+04 2.009466e+04 1.968383e+04 1.896039e+04 1.793031e+04 1.692842e+04 1.638880e+04 1.559977e+04 1.466376e+04 1.409318e+04 1.327195e+04 1.256343e+04 1.209110e+04 1.133915e+04 1.093982e+04 1.042887e+04 9.590670e+03 9.202048e+03 8.811047e+03 8.299495e+03 7.809414e+03 7.359129e+03 6.946697e+03 6.489102e+03 5.985202e+03 5.497345e+03 5.117042e+03 4.792438e+03 4.467302e+03 4.137311e+03 3.920306e+03 3.734097e+03 3.573247e+03 3.353905e+03 3.256344e+03 3.150218e+03 3.007673e+03 2.816239e+03 2.623715e+03 
58.55	5.925277e+04 4.655873e+04 4.040954e+04 3.637695e+04 3.356364e+04 3.191235e+04 3.035056e+04 2.941736e+04 2.808851e+04 2.805034e+04 2.634391e+04 2.583836e+04 2.437547e+04 2.401615e+04 2.327017e+04 2.213656e+04 2.102574e+04 2.048418e+04 1.962835e+04 1.857711e+04 1.797716e+04 1.704450e+04 1.624016e+04 1.573004e+04 1.484704e+04 1.441888e+04 1.384018e+04 1.281776e+04 1.238576e+04 1.194215e+04 1.132409e+04 1.072600e+04 1.017859e+04 9.684486e+03 9.127371e+03 8.499096e+03 7.882099e+03 7.403284e+03 6.991298e+03 6.570021e+03 6.132324e+03 5.852632e+03 5.610670e+03 5.399617e+03 5.093999e+03 4.969372e+03 4.830271e+03 4.635086e+03 4.366068e+03 4.108605e+03 
63.55	6.128281e+04 4.987913e+04 4.417394e+04 4.032498e+04 3.759926e+04 3.602572e+04 3.445315e+04 3.354916e+04 3.217451e+04 3.227204e+04 3.044303e+04 2.999368e+04 2.842757e+04 2.814156e+04 2.739901e+04 2.619074e+04 2.499933e+04 2.448155e+04 2.358736e+04 2.244975e+04 2.184764e+04 2.082987e+04 1.995386e+04 1.942949e+04 1.843654e+04 1.800268e+04 1.737860e+04 1.618892e+04 1.573536e+04 1.525945e+04 1.455004e+04 1.385736e+04 1.322696e+04 1.266802e+04 1.202804e+04 1.128929e+04 1.055444e+04 9.988195e+03 9.497831e+03 8.986204e+03 8.442411e+03 8.106015e+03 7.812923e+03 7.554947e+03 7.157771e+03 7.010514e+03 6.841436e+03 6.592892e+03 6.241450e+03 5.923189e+03 
68.55	6.295473e+04 5.270098e+04 4.744070e+04 4.380154e+04 4.119228e+04 3.971759e+04 3.815680e+04 3.729736e+04 3.589822e+04 3.613711e+04 3.421325e+04 3.383362e+04 3.219034e+04 3.199135e+04 3.127134e+04 3.001222e+04 2.876402e+04 2.828912e+04 2.737979e+04 2.618102e+04 2.559861e+04 2.451946e+04 2.359365e+04 2.307507e+04 2.199312e+04 2.157348e+04 2.092476e+04 1.958765e+04 1.913263e+04 1.864376e+04 1.785974e+04 1.708798e+04 1.639060e+04 1.578511e+04 1.508137e+04 1.424994e+04 1.341315e+04 1.277438e+04 1.221836e+04 1.162655e+04 1.098334e+04 1.059953e+04 1.026301e+04 9.964251e+03 9.474537e+03 9.310976e+03 9.117093e+03 8.817532e+03 8.383068e+03 8.012905e+03 
73.56	6.434411e+04 5.510618e+04 5.027299e+04 4.685207e+04 4.437373e+04 4.300841e+04 4.147402e+04 4.066802e+04 3.925966e+04 3.963948e+04 3.764282e+04 3.734031e+04 3.564050e+04 3.553587e+04 3.485155e+04 3.356029e+04 3.227438e+04 3.185542e+04 3.094883e+04 2.970966e+04 2.916329e+04 2.804279e+04 2.708567e+04 2.658870e+04 2.543680e+04 2.504729e+04 2.439162e+04 2.292720e+04 2.248774e+04 2.200277e+04 2.116045e+04 2.032513e+04 1.957663e+04 1.894218e+04 1.819367e+04 1.728849e+04 1.636749e+04 1.567247e+04 1.506503e+04 1.440543e+04 1.367259e+04 1.325225e+04 1.288160e+04 1.254977e+04 1.196983e+04 1.179716e+04 1.158485e+04 1.123872e+04 1.072391e+04 1.031367e+04 
78.56	6.550873e+04 5.716454e+04 5.273120e+04 4.952616e+04 4.718370e+04 4.593115e+04 4.443207e+04 4.368389e+04 4.227688e+04 4.279326e+04 4.074102e+04 4.051862e+04 3.877822e+04 3.877060e+04 3.813039e+04 3.682126e+04 3.551235e+04 3.515749e+04 3.426675e+04 3.300359e+04 3.250470e+04 3.135901e+04 3.038547e+04 2.992188e+04 2.871646e+04 2.836898e+04 2.772061e+04 2.614779e+04 2.573741e+04 2.527009e+04 2.438425e+04 2.349971e+04 2.271458e+04 2.206682e+04 2.129097e+04 2.033021e+04 1.934261e+04 1.860726e+04 1.796255e+04 1.724818e+04 1.643697e+04 1.599126e+04 1.559619e+04 1.523955e+04 1.457394e+04 1.439942e+04 1.417543e+04 1.378842e+04 1.319815e+04 1.276095e+04 
83.57	6.649296e+04 5.893424e+04 5.486962e+04 5.187184e+04 4.966425e+04 4.852333e+04 4.706445e+04 4.637536e+04 4.497683e+04 4.562306e+04 4.352853e+04 4.338619e+04 4.161735e+04 4.170613e+04 4.111486e+04 3.979841e+04 3.847761e+04 3.819124e+04 3.732551e+04 3.605095e+04 3.560697e+04 3.444870e+04 3.347028e+04 3.304832e+04 3.180305e+04 3.150593e+04 3.087581e+04 2.921156e+04 2.884040e+04 2.840141e+04 2.748476e+04 2.656359e+04 2.575440e+04 2.510653e+04 2.431841e+04 2.331848e+04 2.228060e+04 2.151944e+04 2.085056e+04 2.009398e+04 1.921594e+04 1.875542e+04 1.834522e+04 1.797183e+04 1.722647e+04 1.705688e+04 1.682776e+04 1.640605e+04 1.574656e+04 1.529553e+04 
88.57	6.733116e+04 6.046321e+04 5.673551e+04 5.393302e+04 5.185567e+04 5.082248e+04 4.940597e+04 4.877525e+04 4.738981e+04 4.815790e+04 4.603131e+04 4.596698e+04 4.417884e+04 4.436125e+04 4.382117e+04 4.250507e+04 4.118056e+04 4.096428e+04 4.012965e+04 3.885309e+04 3.846831e+04 3.730704e+04 3.633245e+04 3.595745e+04 3.468344e+04 3.444205e+04 3.383821e+04 3.209735e+04 3.177256e+04 3.136974e+04 3.043290e+04 2.948575e+04 2.866300e+04 2.802567e+04 2.723779e+04 2.621286e+04 2.513912e+04 2.436480e+04 2.368325e+04 2.289591e+04 2.196211e+04 2.149622e+04 2.107931e+04 2.069657e+04 1.987805e+04 1.971937e+04 1.949109e+04 1.904084e+04 1.831896e+04 1.786640e+04 
93.57	6.805012e+04 6.179074e+04 5.836922e+04 5.574858e+04 5.379483e+04 5.286386e+04 5.149010e+04 5.091576e+04 4.954624e+04 5.042772e+04 4.827689e+04 4.828729e+04 4.648667e+04 4.675862e+04 4.627015e+04 4.495981e+04 4.363751e+04 4.349098e+04 4.269117e+04 4.141948e+04 4.109583e+04 3.993866e+04 3.897426e+04 3.864932e+04 3.735541e+04 3.717276e+04 3.660083e+04 3.479601e+04 3.452231e+04 3.416112e+04 3.321267e+04 3.224833e+04 3.142050e+04 3.080204e+04 3.002441e+04 2.898632e+04 2.788902e+04 2.711215e+04 2.642769e+04 2.561961e+04 2.464021e+04 2.417704e+04 2.376073e+04 2.337513e+04 2.249019e+04 2.234746e+04 2.212521e+04 2.165226e+04 2.087494e+04 2.043180e+04 
98.58	6.867094e+04 6.294900e+04 5.980491e+04 5.735232e+04 5.551450e+04 5.467947e+04 5.334768e+04 5.282700e+04 5.147496e+04 5.246132e+04 5.029225e+04 5.037340e+04 4.856538e+04 4.892202e+04 4.848433e+04 4.718349e+04 4.586757e+04 4.578911e+04 4.502612e+04 4.376419e+04 4.350189e+04 4.235396e+04 4.140424e+04 4.113072e+04 3.982389e+04 3.970120e+04 3.916485e+04 3.730678e+04 3.708689e+04 3.677083e+04 3.581759e+04 3.484314e+04 3.401696e+04 3.342360e+04 3.266398e+04 3.162238e+04 3.051175e+04 2.974097e+04 2.906158e+04 2.824131e+04 2.722534e+04 2.677159e+04 2.636197e+04 2.597903e+04 2.503428e+04 2.491155e+04 2.469970e+04 2.420933e+04 2.338326e+04 2.295895e+04 
103.58	6.921035e+04 6.396439e+04 6.107133e+04 5.877327e+04 5.704339e+04 5.629775e+04 5.500640e+04 5.453629e+04 5.320244e+04 5.428544e+04 5.210271e+04 5.225030e+04 5.043859e+04 5.087474e+04 5.048622e+04 4.919734e+04 4.789068e+04 4.787775e+04 4.715230e+04 4.590349e+04 4.570158e+04 4.456648e+04 4.363452e+04 4.341253e+04 4.209817e+04 4.203534e+04 4.153675e+04 3.963438e+04 3.946951e+04 3.920053e+04 3.824781e+04 3.726888e+04 3.644952e+04 3.588575e+04 3.514997e+04 3.411252e+04 3.299690e+04 3.223904e+04 3.157111e+04 3.074573e+04 2.970103e+04 2.926210e+04 2.886413e+04 2.848838e+04 2.749006e+04 2.739049e+04 2.719256e+04 2.668943e+04 2.582089e+04 2.542317e+04 
108.59	6.968174e+04 6.485859e+04 6.219262e+04 6.003627e+04 5.840637e+04 5.774360e+04 5.649077e+04 5.606800e+04 5.475243e+04 5.592426e+04 5.373141e+04 5.394103e+04 5.212836e+04 5.263874e+04 5.229728e+04 5.102190e+04 4.972639e+04 4.977592e+04 4.908786e+04 4.785441e+04 4.771110e+04 4.659126e+04 4.567899e+04 4.550775e+04 4.419002e+04 4.418599e+04 4.372619e+04 4.178698e+04 4.167719e+04 4.145606e+04 4.050792e+04 3.952889e+04 3.872026e+04 3.818915e+04 3.748143e+04 3.645409e+04 3.534011e+04 3.460044e+04 3.394893e+04 3.312420e+04 3.205748e+04 3.163757e+04 3.125514e+04 3.089022e+04 2.984410e+04 2.977002e+04 2.958876e+04 2.907691e+04 2.817159e+04 2.780671e+04 
113.59	7.009589e+04 6.564952e+04 6.318909e+04 6.116248e+04 5.962490e+04 5.903872e+04 5.782227e+04 5.744358e+04 5.614602e+04 5.739939e+04 5.519911e+04 5.546644e+04 5.365477e+04 5.423421e+04 5.393741e+04 5.267640e+04 5.139321e+04 5.150188e+04 5.085044e+04 4.963370e+04 4.954669e+04 4.844365e+04 4.755221e+04 4.743031e+04 4.611236e+04 4.616542e+04 4.574458e+04 4.377471e+04 4.371923e+04 4.354585e+04 4.260532e+04 4.162956e+04 4.083451e+04 4.033797e+04 3.966122e+04 3.864852e+04 3.754140e+04 3.682385e+04 3.619250e+04 3.537302e+04 3.428992e+04 3.389218e+04 3.352829e+04 3.317702e+04 3.208835e+04 3.204138e+04 3.187887e+04 3.136172e+04 3.042475e+04 3.009752e+04 
118.59	7.046158e+04 6.635202e+04 6.407781e+04 6.216991e+04 6.071741e+04 6.020188e+04 5.901959e+04 5.868185e+04 5.740174e+04 5.872993e+04 5.652429e+04 5.684517e+04 5.503590e+04 5.567943e+04 5.542477e+04 5.417852e+04 5.290829e+04 5.307266e+04 5.245667e+04 5.125737e+04 5.122405e+04 5.013867e+04 4.926857e+04 4.919420e+04 4.787839e+04 4.798640e+04 4.760407e+04 4.560869e+04 4.560615e+04 4.547974e+04 4.454904e+04 4.357909e+04 4.279964e+04 4.233871e+04 4.169477e+04 4.070006e+04 3.960380e+04 3.891121e+04 3.830273e+04 3.749210e+04 3.639733e+04 3.602405e+04 3.568088e+04 3.534541e+04 3.421892e+04 3.420008e+04 3.405781e+04 3.353819e+04 3.257411e+04 3.228811e+04 
123.60	7.078598e+04 6.697845e+04 6.487318e+04 6.307390e+04 6.169975e+04 6.124932e+04 6.009897e+04 5.979919e+04 5.853583e+04 5.993266e+04 5.772327e+04 5.809374e+04 5.628786e+04 5.699078e+04 5.677571e+04 5.554426e+04 5.428726e+04 5.450390e+04 5.392193e+04 5.274034e+04 5.275794e+04 5.169060e+04 5.084190e+04 5.081299e+04 4.950108e+04 4.966161e+04 4.931692e+04 4.730027e+04 4.734890e+04 4.726826e+04 4.634894e+04 4.538668e+04 4.462418e+04 4.419919e+04 4.358910e+04 4.261476e+04 4.153237e+04 4.086667e+04 4.028295e+04 3.948393e+04 3.838137e+04 3.803411e+04 3.771320e+04 3.739508e+04 3.623498e+04 3.624480e+04 3.612378e+04 3.560404e+04 3.461681e+04 3.437458e+04 
128.60	7.107501e+04 6.753915e+04 6.558740e+04 6.388756e+04 6.258551e+04 6.219506e+04 6.107451e+04 6.080986e+04 5.956247e+04 6.102229e+04 5.881037e+04 5.922675e+04 5.742491e+04 5.818282e+04 5.800485e+04 5.678799e+04 5.554421e+04 5.580978e+04 5.526026e+04 5.409631e+04 5.416200e+04 5.311274e+04 5.228518e+04 5.229954e+04 5.099278e+04 5.120330e+04 5.089505e+04 4.886066e+04 4.895843e+04 4.892201e+04 4.801514e+04 4.706191e+04 4.631719e+04 4.592797e+04 4.535211e+04 4.439978e+04 4.333345e+04 4.269585e+04 4.213811e+04 4.135275e+04 4.024558e+04 3.992530e+04 3.962765e+04 3.932793e+04 3.813797e+04 3.817659e+04 3.807741e+04 3.755945e+04 3.655254e+04 3.635570e+04 
