Material: cobalt, G calculated based on spin resolved DFT calculation from Jan Vorberger, sum mino+majo, lattice temperature: 295 K
Temperature [K], G_ep [W/(m^3K)]
59.95	1.182054e+16 1.701816e+16 1.933323e+16 1.854938e+16 2.136104e+16 2.744271e+16 2.671514e+16 3.002849e+16 2.279578e+16 2.984664e+16 2.875680e+16 2.052178e+16 2.619894e+16 2.553544e+16 2.505961e+16 2.425553e+16 1.745955e+16 2.744347e+16 2.066066e+16 2.017873e+16 2.533746e+16 2.088257e+16 2.162486e+16 2.182227e+16 2.148604e+16 2.125360e+16 2.155196e+16 2.303801e+16 3.348772e+16 3.102144e+16 3.268925e+16 3.105518e+16 2.699599e+16 2.788035e+16 2.881476e+16 2.667591e+16 2.748381e+16 2.506179e+16 2.580332e+16 2.109908e+16 2.839894e+16 2.562959e+16 2.194958e+16 3.367876e+16 2.819155e+16 1.959748e+16 2.912603e+16 2.663719e+16 2.831887e+16 3.094793e+16 
64.94	1.186558e+16 1.712602e+16 1.948527e+16 1.871306e+16 2.156415e+16 2.771805e+16 2.699268e+16 3.034916e+16 2.304499e+16 3.018044e+16 2.908660e+16 2.076220e+16 2.651226e+16 2.584787e+16 2.537301e+16 2.456535e+16 1.768659e+16 2.780740e+16 2.094058e+16 2.045716e+16 2.569405e+16 2.118209e+16 2.194008e+16 2.214536e+16 2.180897e+16 2.157769e+16 2.188524e+16 2.339912e+16 3.402041e+16 3.152177e+16 3.322275e+16 3.156781e+16 2.744656e+16 2.835124e+16 2.930828e+16 2.713949e+16 2.796804e+16 2.550858e+16 2.626803e+16 2.148244e+16 2.891933e+16 2.610306e+16 2.235752e+16 3.430840e+16 2.872157e+16 1.996738e+16 2.967788e+16 2.714414e+16 2.886049e+16 3.154482e+16 
69.94	1.190563e+16 1.722264e+16 1.962253e+16 1.886166e+16 2.174933e+16 2.796992e+16 2.724716e+16 3.064375e+16 2.327433e+16 3.048816e+16 2.939124e+16 2.098468e+16 2.680271e+16 2.613806e+16 2.566470e+16 2.485428e+16 1.789870e+16 2.814808e+16 2.120320e+16 2.071891e+16 2.603003e+16 2.146492e+16 2.223833e+16 2.245164e+16 2.211569e+16 2.188612e+16 2.220302e+16 2.374410e+16 3.453037e+16 3.200175e+16 3.373549e+16 3.206139e+16 2.788114e+16 2.880634e+16 2.978641e+16 2.758977e+16 2.843956e+16 2.594464e+16 2.672249e+16 2.185802e+16 2.943007e+16 2.656854e+16 2.275912e+16 3.492904e+16 2.924470e+16 2.033279e+16 3.022352e+16 2.764591e+16 2.939724e+16 3.213756e+16 
74.93	1.194149e+16 1.730962e+16 1.974686e+16 1.899687e+16 2.191841e+16 2.820054e+16 2.748062e+16 3.091446e+16 2.348538e+16 3.077176e+16 2.967248e+16 2.119038e+16 2.707165e+16 2.640724e+16 2.593573e+16 2.512322e+16 1.809643e+16 2.846623e+16 2.144895e+16 2.096427e+16 2.634559e+16 2.173109e+16 2.251949e+16 2.274089e+16 2.240585e+16 2.217841e+16 2.250469e+16 2.407216e+16 3.501626e+16 3.245994e+16 3.422576e+16 3.253412e+16 2.829805e+16 2.924373e+16 3.024696e+16 2.802456e+16 2.889596e+16 2.636761e+16 2.716415e+16 2.222364e+16 2.992811e+16 2.702321e+16 2.315187e+16 3.553681e+16 2.975760e+16 2.069137e+16 3.075944e+16 2.813925e+16 2.992558e+16 3.272221e+16 
79.93	1.197386e+16 1.738834e+16 1.985991e+16 1.912025e+16 2.207314e+16 2.841208e+16 2.769513e+16 3.116353e+16 2.367980e+16 3.103334e+16 2.993225e+16 2.138062e+16 2.732070e+16 2.665689e+16 2.618747e+16 2.537340e+16 1.828061e+16 2.876301e+16 2.167859e+16 2.119391e+16 2.664145e+16 2.198107e+16 2.278396e+16 2.301338e+16 2.267963e+16 2.245462e+16 2.279020e+16 2.438312e+16 3.547765e+16 3.289575e+16 3.469281e+16 3.298513e+16 2.869641e+16 2.966236e+16 3.068867e+16 2.844248e+16 2.933562e+16 2.677587e+16 2.759123e+16 2.257775e+16 3.041124e+16 2.746496e+16 2.353393e+16 3.612874e+16 3.025773e+16 2.104132e+16 3.128288e+16 2.862159e+16 3.044272e+16 3.329560e+16 
84.92	1.200327e+16 1.745991e+16 1.996307e+16 1.923317e+16 2.221509e+16 2.860652e+16 2.789256e+16 3.139305e+16 2.385914e+16 3.127489e+16 3.017243e+16 2.155670e+16 2.755147e+16 2.688849e+16 2.642133e+16 2.560610e+16 1.845213e+16 2.903976e+16 2.189304e+16 2.140864e+16 2.691853e+16 2.221555e+16 2.303237e+16 2.326966e+16 2.293747e+16 2.271511e+16 2.305984e+16 2.467721e+16 3.591468e+16 3.330920e+16 3.513648e+16 3.341415e+16 2.907586e+16 3.006173e+16 3.111084e+16 2.884274e+16 2.975755e+16 2.716840e+16 2.800251e+16 2.291928e+16 3.087788e+16 2.789226e+16 2.390392e+16 3.670261e+16 3.074313e+16 2.138123e+16 3.179172e+16 2.909090e+16 3.094643e+16 3.385516e+16 
89.92	1.203014e+16 1.752530e+16 2.005757e+16 1.933685e+16 2.234567e+16 2.878567e+16 2.807468e+16 3.160497e+16 2.402487e+16 3.149831e+16 3.039482e+16 2.171988e+16 2.776554e+16 2.710359e+16 2.663875e+16 2.582269e+16 1.861193e+16 2.929789e+16 2.209334e+16 2.160944e+16 2.717796e+16 2.243538e+16 2.326554e+16 2.351052e+16 2.318010e+16 2.296052e+16 2.331418e+16 2.495495e+16 3.632800e+16 3.370075e+16 3.555716e+16 3.382145e+16 2.943653e+16 3.044186e+16 3.151336e+16 2.922507e+16 3.016133e+16 2.754466e+16 2.839735e+16 2.324760e+16 3.132711e+16 2.830416e+16 2.426094e+16 3.725695e+16 3.121251e+16 2.171016e+16 3.228448e+16 2.954578e+16 3.143514e+16 3.439901e+16 
94.91	1.205484e+16 1.758531e+16 2.014446e+16 1.943235e+16 2.246613e+16 2.895118e+16 2.824309e+16 3.180109e+16 2.417836e+16 3.170538e+16 3.060110e+16 2.187138e+16 2.796444e+16 2.730362e+16 2.684113e+16 2.602450e+16 1.876094e+16 2.953885e+16 2.228051e+16 2.179727e+16 2.742093e+16 2.264151e+16 2.348441e+16 2.373684e+16 2.340832e+16 2.319162e+16 2.355394e+16 2.521706e+16 3.671853e+16 3.407118e+16 3.595559e+16 3.420761e+16 2.977886e+16 3.080311e+16 3.189647e+16 2.958958e+16 3.054694e+16 2.790454e+16 2.877552e+16 2.356245e+16 3.175843e+16 2.870015e+16 2.460449e+16 3.779090e+16 3.166505e+16 2.202751e+16 3.276021e+16 2.998529e+16 3.190779e+16 3.492585e+16 
99.91	1.207766e+16 1.764061e+16 2.022462e+16 1.952058e+16 2.257757e+16 2.910445e+16 2.839917e+16 3.198298e+16 2.432080e+16 3.189767e+16 3.079281e+16 2.201226e+16 2.814952e+16 2.748991e+16 2.702977e+16 2.621276e+16 1.890006e+16 2.976400e+16 2.245558e+16 2.197311e+16 2.764862e+16 2.283487e+16 2.368990e+16 2.394954e+16 2.362300e+16 2.340920e+16 2.377990e+16 2.546433e+16 3.708737e+16 3.442140e+16 3.633265e+16 3.457342e+16 3.010348e+16 3.114605e+16 3.226066e+16 2.993662e+16 3.091462e+16 2.824816e+16 2.913705e+16 2.386380e+16 3.217174e+16 2.908002e+16 2.493436e+16 3.830404e+16 3.210033e+16 2.233295e+16 3.321836e+16 3.040890e+16 3.236371e+16 3.543483e+16 
104.90	1.209885e+16 1.769176e+16 2.029883e+16 1.960235e+16 2.268095e+16 2.924676e+16 2.854420e+16 3.215208e+16 2.445330e+16 3.207662e+16 3.097134e+16 2.214353e+16 2.832208e+16 2.766371e+16 2.720589e+16 2.638864e+16 1.903012e+16 2.997463e+16 2.261951e+16 2.213789e+16 2.786217e+16 2.301639e+16 2.388297e+16 2.414953e+16 2.382503e+16 2.361415e+16 2.399292e+16 2.569763e+16 3.743571e+16 3.475249e+16 3.668942e+16 3.491986e+16 3.041117e+16 3.147143e+16 3.260663e+16 3.026674e+16 3.126486e+16 2.857589e+16 2.948226e+16 2.415184e+16 3.256720e+16 2.944388e+16 2.525057e+16 3.879634e+16 3.251828e+16 2.262639e+16 3.365879e+16 3.081638e+16 3.280263e+16 3.592552e+16 
109.90	1.211860e+16 1.773927e+16 2.036777e+16 1.967837e+16 2.277713e+16 2.937926e+16 2.867929e+16 3.230967e+16 2.457682e+16 3.224354e+16 3.113794e+16 2.226609e+16 2.848328e+16 2.782615e+16 2.737059e+16 2.655324e+16 1.915189e+16 3.017199e+16 2.277321e+16 2.229249e+16 2.806269e+16 2.318697e+16 2.406453e+16 2.433774e+16 2.401529e+16 2.380729e+16 2.419383e+16 2.591784e+16 3.776480e+16 3.506554e+16 3.702702e+16 3.524793e+16 3.070278e+16 3.178009e+16 3.293519e+16 3.058064e+16 3.159830e+16 2.888825e+16 2.981162e+16 2.442691e+16 3.294522e+16 2.979201e+16 2.555335e+16 3.926807e+16 3.291905e+16 2.290792e+16 3.408156e+16 3.120778e+16 3.322454e+16 3.639780e+16 
114.89	1.213709e+16 1.778354e+16 2.043201e+16 1.974923e+16 2.286684e+16 2.950292e+16 2.880543e+16 3.245687e+16 2.469225e+16 3.239956e+16 3.129374e+16 2.238075e+16 2.863414e+16 2.797827e+16 2.752491e+16 2.670753e+16 1.926610e+16 3.035717e+16 2.291753e+16 2.243774e+16 2.825121e+16 2.334744e+16 2.423545e+16 2.451503e+16 2.419463e+16 2.398947e+16 2.438345e+16 2.612582e+16 3.807586e+16 3.536167e+16 3.734660e+16 3.555870e+16 3.097921e+16 3.207291e+16 3.324720e+16 3.087906e+16 3.191565e+16 2.918584e+16 3.012571e+16 2.468945e+16 3.330633e+16 3.012486e+16 2.584302e+16 3.971970e+16 3.330301e+16 2.317777e+16 3.448699e+16 3.158334e+16 3.362964e+16 3.685181e+16 
119.89	1.215447e+16 1.782494e+16 2.049205e+16 1.981548e+16 2.295075e+16 2.961863e+16 2.892350e+16 3.259469e+16 2.480035e+16 3.254573e+16 3.143975e+16 2.248824e+16 2.877563e+16 2.812098e+16 2.766975e+16 2.685241e+16 1.937339e+16 3.053122e+16 2.305325e+16 2.257440e+16 2.842868e+16 2.349861e+16 2.439654e+16 2.468221e+16 2.436385e+16 2.416147e+16 2.456258e+16 2.632241e+16 3.837008e+16 3.564198e+16 3.764927e+16 3.585323e+16 3.124136e+16 3.235079e+16 3.354357e+16 3.116279e+16 3.221769e+16 2.946934e+16 3.042517e+16 2.493996e+16 3.365117e+16 3.044296e+16 2.612003e+16 4.015185e+16 3.367063e+16 2.343626e+16 3.487551e+16 3.194344e+16 3.401829e+16 3.728787e+16 
124.88	1.217086e+16 1.786378e+16 2.054832e+16 1.987758e+16 2.302942e+16 2.972717e+16 2.903427e+16 3.272403e+16 2.490181e+16 3.268296e+16 3.157688e+16 2.258922e+16 2.890858e+16 2.825514e+16 2.780595e+16 2.698871e+16 1.947435e+16 3.069508e+16 2.318107e+16 2.270317e+16 2.859600e+16 2.364120e+16 2.454856e+16 2.484007e+16 2.452370e+16 2.432402e+16 2.473197e+16 2.650840e+16 3.864863e+16 3.590750e+16 3.793615e+16 3.613254e+16 3.149010e+16 3.261464e+16 3.382519e+16 3.143265e+16 3.250522e+16 2.973944e+16 3.071070e+16 2.517898e+16 3.398043e+16 3.074690e+16 2.638486e+16 4.056524e+16 3.402249e+16 2.368376e+16 3.524768e+16 3.228854e+16 3.439098e+16 3.770643e+16 
129.88	1.218638e+16 1.790032e+16 2.060122e+16 1.993595e+16 2.310337e+16 2.982921e+16 2.913844e+16 3.284568e+16 2.499726e+16 3.281209e+16 3.170594e+16 2.268428e+16 2.903376e+16 2.838148e+16 2.793426e+16 2.711715e+16 1.956952e+16 3.084959e+16 2.330166e+16 2.282470e+16 2.875397e+16 2.377588e+16 2.469221e+16 2.498929e+16 2.467488e+16 2.447783e+16 2.489232e+16 2.668456e+16 3.891258e+16 3.615926e+16 3.820829e+16 3.639762e+16 3.172629e+16 3.286532e+16 3.409295e+16 3.168943e+16 3.277904e+16 2.999686e+16 3.098301e+16 2.540708e+16 3.429485e+16 3.103734e+16 2.663805e+16 4.096066e+16 3.435923e+16 2.392072e+16 3.560412e+16 3.261920e+16 3.474825e+16 3.810806e+16 
134.87	1.220112e+16 1.793481e+16 2.065107e+16 1.999094e+16 2.317305e+16 2.992537e+16 2.923662e+16 3.296035e+16 2.508725e+16 3.293383e+16 3.182763e+16 2.277393e+16 2.915185e+16 2.850070e+16 2.805537e+16 2.723841e+16 1.965939e+16 3.099554e+16 2.341561e+16 2.293957e+16 2.890334e+16 2.390328e+16 2.482815e+16 2.513056e+16 2.481805e+16 2.462355e+16 2.504429e+16 2.685158e+16 3.916297e+16 3.639819e+16 3.846667e+16 3.664942e+16 3.195074e+16 3.310367e+16 3.434770e+16 3.193391e+16 3.303994e+16 3.024230e+16 3.124281e+16 2.562483e+16 3.459517e+16 3.131492e+16 2.688014e+16 4.133893e+16 3.468152e+16 2.414758e+16 3.594549e+16 3.293601e+16 3.509072e+16 3.849336e+16 
139.87	1.221516e+16 1.796745e+16 2.069818e+16 2.004288e+16 2.323885e+16 3.001619e+16 2.932935e+16 3.306866e+16 2.517225e+16 3.304885e+16 3.194263e+16 2.285866e+16 2.926346e+16 2.861340e+16 2.816988e+16 2.735309e+16 1.974440e+16 3.113364e+16 2.352345e+16 2.304831e+16 2.904479e+16 2.402397e+16 2.495696e+16 2.526446e+16 2.495381e+16 2.476177e+16 2.518849e+16 2.701013e+16 3.940076e+16 3.662518e+16 3.871224e+16 3.688883e+16 3.216424e+16 3.333048e+16 3.459026e+16 3.216685e+16 3.328869e+16 3.047644e+16 3.149080e+16 2.583278e+16 3.488213e+16 3.158030e+16 2.711169e+16 4.170089e+16 3.499004e+16 2.436482e+16 3.627248e+16 3.323959e+16 3.541902e+16 3.886301e+16 
144.86	1.222858e+16 1.799842e+16 2.074280e+16 2.009205e+16 2.330114e+16 3.010215e+16 2.941713e+16 3.317119e+16 2.525272e+16 3.315773e+16 3.205150e+16 2.293888e+16 2.936915e+16 2.872014e+16 2.827834e+16 2.746173e+16 1.982496e+16 3.126451e+16 2.362568e+16 2.315142e+16 2.917895e+16 2.413847e+16 2.507920e+16 2.539157e+16 2.508270e+16 2.489304e+16 2.532549e+16 2.716080e+16 3.962682e+16 3.684108e+16 3.894589e+16 3.711669e+16 3.236750e+16 3.354652e+16 3.482142e+16 3.238896e+16 3.352601e+16 3.069996e+16 3.172764e+16 2.603149e+16 3.515647e+16 3.183412e+16 2.733324e+16 4.204735e+16 3.528547e+16 2.457289e+16 3.658577e+16 3.353055e+16 3.573380e+16 3.921769e+16 
